wallet_id,member_id,country,onboarding_method,marketing_channel,status,created_at
w_000399,mem_000399,DE,sdd,search,churned,2025-09-17 19:44:10
w_000400,mem_000400,SI,sdd,paid_social,active,2025-12-18 09:09:18
w_000401,mem_000401,IT,sdd,referral,blocked,2025-02-08 18:17:11
w_000402,mem_000402,DE,sdd,search,active,2025-06-15 10:33:47
w_000403,mem_000403,CH,card,organic,active,2025-09-15 14:55:01
w_000404,mem_000404,AT,sdd,,active,2025-10-12 16:41:18
w_000405,mem_000405,DE,sdd,partner,active,2025-04-16 13:40:04
w_000406,mem_000406,AT,card,organic,active,2025-03-06 18:29:25
w_000407,mem_000407,DE,sdd,referral,active,2025-06-11 13:39:33
w_000408,mem_000408,DE,card,,active,2025-10-30 14:20:15
w_000409,mem_000409,CH,sdd,organic,active,2025-02-20 17:47:45
w_000410,mem_000410,DE,card,paid_social,active,2025-09-12 08:47:46
w_000411,mem_000411,IT,sdd,referral,churned,2025-08-08 10:17:44
w_000412,mem_000412,AT,sdd,referral,active,2025-08-29 02:24:19
w_000413,mem_000413,CH,card,organic,active,2025-05-30 11:18:36
w_000414,mem_000414,DE,sdd,search,active,2025-03-02 22:40:08
w_000415,mem_000415,AT,sdd,referral,churned,2025-05-05 12:31:25
w_000416,mem_000416,DE,card,organic,active,2025-06-06 14:48:50
w_000417,mem_000417,DE,card,organic,active,2025-07-13 13:56:52
w_000418,,IT,card,,active,2025-06-10 03:16:25
w_000419,mem_000419,AT,card,partner,active,2025-09-05 14:17:09
w_000420,mem_000420,IT,sdd,search,active,2025-05-22 02:35:50
w_000421,mem_000421,DE,sdd,search,active,2025-08-21 23:57:00
w_000422,,DE,card,paid_social,active,2025-03-28 02:49:58
w_000423,mem_000423,AT,sdd,referral,active,2025-05-26 04:54:38
w_000424,mem_000424,AT,sdd,search,active,2025-10-08 05:25:05
w_000425,mem_000425,DE,sdd,paid_social,active,2025-03-25 17:26:23
w_000426,mem_000426,AT,card,paid_social,active,2025-12-26 20:47:06
w_000427,mem_000427,DE,sdd,organic,active,2025-08-17 20:49:29
w_000428,mem_000428,DE,card,organic,active,2025-06-18 02:05:06
w_000429,mem_000429,AT,card,referral,active,2025-08-13 16:31:03
w_000430,mem_000430,SI,card,search,active,2025-05-05 23:48:04
w_000431,mem_000431,AT,card,organic,active,2025-04-17 06:05:54
w_000432,mem_000432,AT,card,search,active,2025-08-22 23:56:05
w_000433,mem_000433,AT,sdd,referral,active,2025-10-04 11:08:59
w_000434,mem_000434,SI,card,partner,active,2025-09-24 15:40:52
w_000435,mem_000435,DE,card,paid_social,active,2025-07-15 16:37:38
w_000436,mem_000436,DE,card,search,active,2025-08-15 08:08:53
w_000437,mem_000437,AT,sdd,paid_social,active,2025-04-22 01:02:30
w_000438,mem_000438,DE,sdd,organic,active,2025-01-21 14:36:05
w_000439,mem_000439,IT,sdd,paid_social,active,2025-04-08 07:23:52
w_000440,mem_000440,IT,card,search,active,2025-05-20 07:09:45
w_000441,mem_000441,DE,card,referral,active,2025-10-16 07:47:17
w_000442,mem_000442,AT,card,,churned,2025-09-27 02:37:56
w_000443,mem_000443,DE,sdd,search,active,2025-05-02 10:08:46
w_000444,mem_000444,CH,card,referral,active,2025-12-01 03:55:34
w_000445,mem_000445,AT,card,organic,active,2025-10-21 06:06:50
w_000446,mem_000446,AT,sdd,paid_social,active,2025-06-24 07:15:29
w_000447,,AT,sdd,search,active,2025-05-27 11:44:32
w_000448,mem_000448,AT,sdd,organic,active,2025-01-03 04:36:59
w_000449,mem_000449,IT,sdd,search,active,2025-01-20 18:00:25
w_000450,mem_000450,AT,sdd,organic,active,2025-08-02 15:51:52
w_000451,mem_000451,DE,sdd,paid_social,active,2025-01-27 11:27:02
w_000452,mem_000452,AT,sdd,search,active,2025-12-10 01:51:15
w_000453,mem_000453,DE,card,organic,active,2025-07-26 00:36:29
w_000454,mem_000454,DE,card,partner,churned,2025-05-15 09:01:18
w_000455,mem_000455,IT,sdd,organic,active,2025-09-23 01:50:23
w_000456,mem_000456,IT,sdd,search,churned,2025-10-09 03:56:30
w_000457,mem_000457,DE,sdd,organic,active,2025-06-23 00:53:28
w_000458,mem_000458,DE,sdd,organic,churned,2025-02-07 06:22:43
w_000459,mem_000459,DE,card,organic,active,2025-09-18 07:58:34
w_000460,mem_000460,DE,card,partner,churned,2025-11-18 20:29:50
w_000461,mem_000461,DE,sdd,organic,active,2025-10-18 01:31:37
w_000462,mem_000462,DE,sdd,organic,active,2025-03-11 03:00:25
w_000463,mem_000463,AT,sdd,organic,active,2025-05-31 16:43:33
w_000464,mem_000464,DE,card,referral,active,2025-01-03 06:58:55
w_000465,mem_000465,AT,card,referral,active,2025-01-29 04:34:57
w_000466,mem_000466,AT,card,paid_social,active,2025-04-20 07:55:57
w_000467,mem_000467,IT,card,organic,active,2025-07-27 04:16:47
w_000468,mem_000468,CH,card,search,active,2025-09-04 05:44:02
w_000469,mem_000469,IT,sdd,organic,active,2025-05-25 21:49:42
w_000470,mem_000470,CH,sdd,search,active,2025-08-11 10:07:27
w_000471,mem_000471,CH,card,organic,active,2025-12-17 21:39:45
w_000472,mem_000472,AT,sdd,search,active,2025-03-13 10:56:11
w_000473,,SI,sdd,referral,active,2025-11-27 23:33:22
w_000474,mem_000474,AT,card,paid_social,active,2025-01-29 09:45:24
w_000475,mem_000475,AT,sdd,organic,active,2025-05-09 11:45:15
w_000476,mem_000476,DE,sdd,referral,active,2025-03-17 03:32:14
w_000477,mem_000477,SI,sdd,organic,active,2025-08-08 15:19:36
w_000478,mem_000478,DE,card,organic,active,2025-11-02 02:52:58
w_000479,mem_000479,DE,card,paid_social,active,2025-10-12 15:48:05
w_000480,mem_000480,IT,card,organic,active,2025-02-12 06:23:37
w_000481,mem_000481,DE,card,partner,active,2025-07-29 04:17:02
w_000482,mem_000482,DE,sdd,referral,active,2025-11-26 22:43:38
w_000483,,CH,sdd,referral,active,2025-12-18 23:21:41
w_000484,mem_000484,DE,card,organic,active,2025-02-27 17:21:35
w_000485,mem_000485,AT,sdd,organic,active,2025-06-30 11:19:42
w_000486,mem_000486,DE,sdd,organic,active,2025-11-10 05:29:53
w_000487,mem_000487,SI,card,paid_social,active,2025-08-08 22:49:55
w_000488,,AT,sdd,organic,active,2025-05-20 08:13:00
w_000489,mem_000489,AT,sdd,paid_social,churned,2025-09-17 15:40:10
w_000490,,AT,card,referral,active,2025-01-19 00:49:42
w_000491,mem_000491,DE,sdd,referral,active,2025-04-17 05:09:39
w_000492,mem_000492,AT,sdd,,blocked,2025-05-22 20:48:45
w_000493,mem_000493,IT,sdd,paid_social,active,2025-03-28 13:34:17
w_000494,,DE,sdd,paid_social,blocked,2025-08-23 15:39:16
w_000495,mem_000495,AT,card,organic,active,2025-04-20 01:20:03
w_000496,mem_000496,AT,card,paid_social,active,2025-03-31 10:59:00
w_000497,mem_000497,AT,sdd,paid_social,active,2025-08-18 10:34:13
w_000498,mem_000498,CH,sdd,organic,active,2025-03-04 13:49:56
w_000499,mem_000499,DE,card,organic,churned,2025-12-25 05:49:40
w_000500,mem_000500,CH,sdd,referral,active,2025-10-07 10:40:00
w_000501,mem_000501,IT,card,search,active,2025-07-03 01:53:30
w_000502,mem_000502,DE,sdd,referral,active,2025-11-15 15:10:40
w_000503,mem_000503,AT,sdd,organic,active,2025-12-25 04:56:35
w_000504,mem_000504,DE,card,referral,churned,2025-03-20 14:01:30
w_000505,mem_000505,AT,card,paid_social,active,2025-03-10 21:41:40
w_000506,mem_000506,CH,sdd,organic,active,2025-02-15 15:19:56
w_000507,mem_000507,DE,card,referral,active,2025-10-28 22:18:56
w_000508,mem_000508,IT,sdd,referral,active,2025-06-16 14:09:43
w_000509,mem_000509,DE,sdd,organic,active,2025-10-15 22:17:35
w_000510,mem_000510,AT,card,paid_social,active,2025-10-25 10:19:20
w_000511,,AT,sdd,paid_social,active,2025-03-15 09:48:12
w_000512,mem_000512,AT,sdd,organic,active,2025-05-26 15:31:54
w_000513,mem_000513,DE,card,referral,active,2025-09-11 01:07:40
w_000514,mem_000514,DE,card,organic,active,2025-09-22 07:42:17
w_000515,mem_000515,AT,sdd,referral,active,2025-08-06 03:07:55
w_000516,mem_000516,AT,sdd,search,blocked,2025-10-13 17:59:21
w_000517,mem_000517,IT,card,referral,active,2025-03-04 20:02:23
w_000518,mem_000518,SI,sdd,organic,active,2025-09-23 20:36:11
w_000519,mem_000519,AT,sdd,paid_social,active,2025-02-26 10:33:33
w_000520,,SI,card,paid_social,active,2025-08-25 12:33:37
w_000521,mem_000521,DE,sdd,paid_social,active,2025-10-04 08:38:49
w_000522,mem_000522,IT,sdd,organic,active,2025-01-05 03:49:41
w_000523,mem_000523,DE,card,paid_social,active,2025-08-21 19:53:02
w_000524,,SI,card,paid_social,active,2025-09-12 09:13:14
w_000525,mem_000525,AT,card,partner,active,2025-06-03 11:00:02
w_000526,mem_000526,CH,sdd,,active,2025-08-02 10:34:29
w_000527,mem_000527,DE,sdd,organic,churned,2025-04-18 09:14:23
w_000528,mem_000528,AT,sdd,partner,active,2025-03-09 23:26:32
w_000529,mem_000529,DE,card,organic,active,2025-11-08 19:57:50
w_000530,mem_000530,DE,card,,active,2025-06-21 22:54:10
w_000531,mem_000531,IT,sdd,organic,blocked,2025-06-28 04:46:38
w_000532,mem_000532,DE,sdd,organic,churned,2025-05-29 14:46:23
w_000533,mem_000533,IT,sdd,organic,active,2025-05-18 03:05:44
w_000534,mem_000534,DE,sdd,organic,active,2025-09-19 15:19:10
w_000535,mem_000535,CH,card,partner,active,2025-03-26 21:11:02
w_000536,mem_000536,AT,sdd,organic,active,2025-07-13 19:00:39
w_000537,mem_000537,AT,sdd,partner,active,2025-11-21 06:12:33
w_000538,mem_000538,AT,card,partner,active,2025-09-20 11:01:31
w_000539,mem_000539,DE,card,partner,active,2025-11-26 08:01:53
w_000540,mem_000540,DE,sdd,paid_social,active,2025-12-04 09:30:44
w_000541,mem_000541,IT,sdd,paid_social,active,2025-10-19 08:05:07
w_000542,mem_000542,DE,sdd,organic,blocked,2025-07-15 03:24:30
w_000543,mem_000543,AT,sdd,referral,active,2025-07-21 06:01:19
w_000544,mem_000544,AT,sdd,organic,blocked,2025-05-07 09:17:06
w_000545,mem_000545,DE,sdd,search,active,2025-08-27 02:21:26
w_000546,mem_000546,AT,sdd,paid_social,active,2025-05-22 18:46:24
w_000547,mem_000547,IT,card,search,active,2025-03-30 18:23:47
w_000548,mem_000548,AT,card,organic,churned,2025-03-18 03:26:29
w_000549,mem_000549,DE,sdd,organic,blocked,2025-07-14 00:35:21
w_000550,mem_000550,DE,sdd,referral,active,2025-07-08 23:37:44
w_000551,mem_000551,IT,sdd,search,active,2025-01-24 07:34:46
w_000552,mem_000552,CH,sdd,organic,active,2025-04-11 21:13:25
w_000553,mem_000553,DE,card,referral,active,2025-02-17 02:00:55
w_000554,mem_000554,AT,card,paid_social,active,2025-07-29 02:36:29
w_000555,mem_000555,DE,sdd,partner,active,2025-10-14 00:55:17
w_000556,mem_000556,AT,card,paid_social,active,2025-12-04 04:44:52
w_000557,mem_000557,AT,sdd,referral,active,2025-11-26 16:19:43
w_000558,mem_000558,AT,sdd,search,active,2025-10-03 21:43:12
w_000559,mem_000559,DE,sdd,search,active,2025-05-22 00:56:29
w_000560,mem_000560,CH,card,organic,active,2025-02-18 13:27:23
w_000561,mem_000561,CH,sdd,organic,active,2025-03-06 19:43:05
w_000562,mem_000562,AT,sdd,organic,active,2025-10-27 09:37:22
w_000563,mem_000563,AT,card,paid_social,active,2025-09-12 07:28:58
w_000564,mem_000564,AT,card,search,active,2025-02-19 02:14:33
w_000565,mem_000565,IT,card,paid_social,active,2025-05-07 07:05:45
w_000566,mem_000566,AT,card,referral,active,2025-02-22 11:21:43
w_000567,mem_000567,DE,sdd,partner,active,2025-09-04 22:33:43
w_000568,mem_000568,DE,sdd,organic,active,2025-07-07 01:19:08
w_000569,,DE,sdd,organic,active,2025-04-28 21:30:16
w_000570,,CH,sdd,organic,churned,2025-07-27 19:28:59
w_000571,mem_000571,IT,sdd,organic,active,2025-06-17 03:56:52
w_000572,mem_000572,AT,card,paid_social,active,2025-12-09 14:20:47
w_000573,mem_000573,DE,sdd,search,active,2025-05-27 22:33:09
w_000574,mem_000574,AT,card,search,active,2025-08-27 03:35:21
w_000575,mem_000575,AT,sdd,paid_social,active,2025-06-10 08:32:35
w_000576,mem_000576,AT,sdd,organic,active,2025-06-25 20:05:47
w_000577,,AT,sdd,paid_social,churned,2025-07-27 18:17:19
w_000578,mem_000578,DE,sdd,organic,active,2025-01-04 04:28:03
w_000579,mem_000579,DE,sdd,organic,active,2025-11-07 11:31:45
w_000580,mem_000580,DE,sdd,paid_social,active,2025-10-19 11:48:55
w_000581,mem_000581,AT,sdd,,active,2025-03-16 15:21:43
w_000582,mem_000582,DE,card,organic,active,2025-10-05 13:19:26
w_000583,mem_000583,DE,sdd,paid_social,active,2025-06-28 23:17:24
w_000584,mem_000584,DE,card,paid_social,active,2025-05-02 05:04:12
w_000585,mem_000585,AT,card,search,active,2025-02-17 10:26:29
w_000586,mem_000586,DE,sdd,search,active,2025-03-26 13:56:00
w_000587,mem_000587,AT,sdd,search,active,2025-08-16 01:46:11
w_000588,mem_000588,DE,sdd,paid_social,active,2025-07-04 13:50:37
w_000589,mem_000589,SI,card,organic,churned,2025-09-24 09:28:02
w_000590,mem_000590,AT,sdd,organic,active,2025-09-08 07:52:24
w_000591,mem_000591,IT,sdd,organic,active,2025-08-05 20:12:11
w_000592,mem_000592,AT,sdd,referral,active,2025-09-25 16:16:31
w_000593,mem_000593,AT,sdd,paid_social,active,2025-08-06 02:29:19
w_000594,mem_000594,DE,card,organic,blocked,2025-10-12 10:29:06
w_000595,mem_000595,AT,sdd,organic,active,2025-07-26 06:33:34
w_000596,mem_000596,CH,card,paid_social,active,2025-09-05 18:50:02
w_000597,mem_000597,DE,sdd,paid_social,active,2025-08-29 20:39:28
w_000598,mem_000598,AT,sdd,paid_social,active,2025-07-23 12:41:03
w_000599,mem_000599,AT,card,organic,active,2025-05-06 01:28:54
w_000600,,AT,sdd,referral,active,2025-12-06 05:32:34
w_000601,mem_000601,DE,sdd,paid_social,active,2025-05-31 22:00:12
w_000602,mem_000602,CH,card,partner,active,2025-08-24 07:53:49
w_000603,,AT,card,partner,active,2025-11-20 03:31:34
w_000604,mem_000604,AT,card,paid_social,active,2025-06-11 12:57:53
w_000605,,CH,card,organic,active,2025-10-13 04:10:30
w_000606,mem_000606,AT,card,paid_social,active,2025-10-09 15:05:32
w_000607,mem_000607,DE,card,paid_social,active,2025-03-11 11:26:57
w_000608,mem_000608,CH,sdd,organic,active,2025-09-19 22:43:34
w_000609,mem_000609,DE,card,partner,active,2025-06-05 22:47:02
w_000610,mem_000610,AT,sdd,search,churned,2025-12-17 11:46:10
w_000611,mem_000611,AT,sdd,paid_social,active,2025-06-17 05:22:18
w_000612,mem_000612,SI,sdd,paid_social,active,2025-08-02 16:35:47
w_000613,,AT,sdd,partner,active,2025-10-10 01:43:49
w_000614,mem_000614,IT,sdd,search,active,2025-01-03 13:13:33
w_000615,mem_000615,DE,card,paid_social,churned,2025-09-25 20:38:55
w_000616,,AT,sdd,referral,active,2025-02-06 14:49:11
w_000617,mem_000617,DE,card,organic,active,2025-04-01 11:39:46
w_000618,mem_000618,AT,card,referral,active,2025-01-30 23:34:14
w_000619,mem_000619,DE,sdd,search,active,2025-08-12 18:52:32
w_000620,,DE,sdd,search,active,2025-05-29 04:16:03
w_000621,mem_000621,DE,card,search,active,2025-06-11 18:15:49
w_000622,mem_000622,AT,sdd,organic,active,2025-01-05 10:34:34
w_000623,mem_000623,AT,sdd,search,active,2025-08-08 09:22:11
w_000624,mem_000624,DE,sdd,paid_social,active,2025-06-02 13:55:55
w_000625,mem_000625,AT,card,organic,active,2025-11-02 09:29:01
w_000626,mem_000626,DE,card,search,active,2025-06-05 00:43:57
w_000627,mem_000627,DE,sdd,referral,active,2025-07-06 18:31:21
w_000628,mem_000628,AT,sdd,referral,active,2025-10-13 16:55:13
w_000629,mem_000629,DE,sdd,organic,active,2025-08-12 16:52:44
w_000630,mem_000630,AT,sdd,search,active,2025-08-19 15:20:10
w_000631,mem_000631,AT,card,organic,active,2025-11-08 18:36:04
w_000632,mem_000632,AT,card,organic,active,2025-05-26 04:15:44
w_000633,mem_000633,IT,sdd,referral,blocked,2025-08-30 04:09:44
w_000634,mem_000634,AT,card,organic,active,2025-02-13 05:11:09
w_000635,mem_000635,DE,card,organic,active,2025-08-01 05:02:34
w_000636,mem_000636,CH,sdd,organic,active,2025-09-29 08:52:14
w_000637,mem_000637,DE,sdd,referral,active,2025-01-24 08:15:58
w_000638,,DE,card,paid_social,active,2025-01-04 05:40:48
w_000639,,DE,sdd,paid_social,blocked,2025-02-11 21:37:15
w_000640,mem_000640,IT,sdd,organic,active,2025-10-03 14:46:44
w_000641,mem_000641,DE,sdd,partner,active,2025-07-14 10:24:13
w_000642,mem_000642,AT,sdd,paid_social,active,2025-04-29 10:07:49
w_000643,mem_000643,SI,sdd,organic,churned,2025-08-31 19:34:30
w_000644,mem_000644,IT,sdd,paid_social,blocked,2025-04-11 01:44:44
w_000645,mem_000645,AT,sdd,search,active,2025-04-19 19:35:45
w_000646,mem_000646,DE,sdd,organic,active,2025-07-22 05:26:31
w_000647,mem_000647,DE,sdd,organic,active,2025-03-01 07:43:31
w_000648,mem_000648,IT,card,organic,active,2025-09-11 09:29:09
w_000649,mem_000649,DE,card,search,churned,2025-10-01 20:20:50
w_000650,mem_000650,AT,card,partner,churned,2025-09-12 20:31:23
w_000651,mem_000651,AT,sdd,organic,active,2025-02-15 23:26:58
w_000652,mem_000652,DE,card,referral,active,2025-06-10 19:08:02
w_000653,mem_000653,AT,sdd,search,active,2025-10-14 17:49:26
w_000654,mem_000654,DE,card,organic,active,2025-08-26 16:04:54
w_000655,mem_000655,DE,sdd,referral,active,2025-01-11 03:07:30
w_000656,mem_000656,AT,sdd,organic,active,2025-10-04 12:29:57
w_000657,,AT,sdd,paid_social,active,2025-03-29 21:01:04
w_000658,mem_000658,AT,sdd,partner,active,2025-10-16 07:21:31
w_000659,mem_000659,AT,sdd,organic,active,2025-06-20 14:26:05
w_000660,mem_000660,IT,card,paid_social,active,2025-06-07 05:37:54
w_000661,mem_000661,DE,card,organic,active,2025-10-16 08:18:07
w_000662,mem_000662,AT,card,paid_social,active,2025-02-12 10:54:06
w_000663,mem_000663,AT,card,,active,2025-06-03 15:21:48
w_000664,mem_000664,AT,card,paid_social,active,2025-03-15 17:32:00
w_000665,mem_000665,DE,card,paid_social,churned,2025-06-14 01:37:58
w_000666,mem_000666,AT,card,partner,active,2025-09-08 22:06:09
w_000667,mem_000667,AT,sdd,paid_social,active,2025-09-28 08:15:14
w_000668,mem_000668,DE,sdd,referral,active,2025-12-15 05:04:51
w_000669,mem_000669,DE,sdd,referral,active,2025-12-19 07:22:01
w_000670,mem_000670,AT,card,paid_social,active,2025-09-04 05:58:59
w_000671,mem_000671,DE,card,paid_social,active,2025-03-04 02:22:22
w_000672,mem_000672,AT,card,organic,active,2025-09-14 03:16:05
w_000673,mem_000673,DE,card,organic,active,2025-04-30 15:20:52
w_000674,mem_000674,DE,sdd,paid_social,active,2025-02-21 02:19:51
w_000675,mem_000675,CH,sdd,referral,active,2025-07-13 15:40:57
w_000676,mem_000676,DE,sdd,partner,active,2025-07-04 17:57:25
w_000677,mem_000677,IT,sdd,organic,active,2025-04-19 00:12:01
w_000678,mem_000678,AT,card,referral,active,2025-09-11 16:58:54
w_000679,mem_000679,DE,sdd,referral,active,2025-05-09 14:10:44
w_000680,mem_000680,DE,card,,active,2025-08-26 07:46:09
w_000681,mem_000681,AT,sdd,paid_social,churned,2025-10-19 00:18:23
w_000682,mem_000682,IT,sdd,paid_social,active,2025-05-28 03:58:14
w_000683,mem_000683,DE,sdd,referral,active,2025-02-17 09:20:20
w_000684,,SI,sdd,organic,active,2025-08-26 16:45:15
w_000685,mem_000685,SI,sdd,referral,churned,2025-10-09 04:51:36
w_000686,mem_000686,DE,card,referral,active,2025-05-03 21:53:13
w_000687,mem_000687,DE,sdd,referral,active,2025-07-12 18:45:16
w_000688,mem_000688,AT,sdd,search,active,2025-10-03 04:30:36
w_000689,mem_000689,SI,sdd,organic,active,2025-10-14 09:42:12
w_000690,mem_000690,DE,card,organic,active,2025-08-06 15:27:03
w_000691,mem_000691,AT,sdd,referral,active,2025-01-27 08:16:40
w_000692,mem_000692,SI,card,organic,active,2025-05-13 13:43:14
w_000693,mem_000693,CH,card,referral,active,2025-11-20 19:48:54
w_000694,mem_000694,IT,card,paid_social,active,2025-07-06 23:51:48
w_000695,mem_000695,IT,sdd,search,active,2025-11-13 04:34:58
w_000696,mem_000696,DE,sdd,partner,active,2025-05-03 12:41:58
w_000697,mem_000697,AT,sdd,,churned,2025-11-06 01:13:59
w_000698,mem_000698,DE,sdd,organic,active,2025-09-01 07:30:15
w_000699,mem_000699,AT,sdd,paid_social,active,2025-10-31 19:58:26
w_000700,mem_000700,IT,sdd,paid_social,active,2025-07-13 00:52:59
w_000701,mem_000701,DE,card,paid_social,active,2025-03-09 23:14:13
w_000702,mem_000702,AT,sdd,paid_social,churned,2025-01-10 16:24:32
w_000703,mem_000703,AT,card,search,active,2025-12-06 09:08:36
w_000704,mem_000704,DE,sdd,referral,active,2025-07-20 10:50:06
w_000705,mem_000705,AT,card,search,active,2025-07-22 20:36:25
w_000706,mem_000706,DE,card,organic,active,2025-05-10 10:29:08
w_000707,mem_000707,AT,sdd,organic,active,2025-08-13 07:14:52
w_000708,mem_000708,AT,sdd,organic,active,2025-07-26 17:10:12
w_000709,mem_000709,AT,sdd,paid_social,active,2025-01-06 22:12:10
w_000710,mem_000710,AT,sdd,organic,active,2025-04-16 06:23:19
w_000711,mem_000711,AT,sdd,partner,active,2025-08-27 04:01:27
w_000712,mem_000712,DE,sdd,referral,active,2025-01-20 14:17:02
w_000713,mem_000713,DE,sdd,organic,active,2025-08-19 04:53:18
w_000714,mem_000714,DE,card,search,active,2025-03-18 22:51:54
w_000715,mem_000715,IT,card,organic,active,2025-06-30 20:35:43
w_000716,mem_000716,DE,sdd,organic,active,2025-05-01 13:03:36
w_000717,mem_000717,AT,sdd,partner,active,2025-12-01 09:59:56
w_000718,mem_000718,DE,sdd,paid_social,blocked,2025-05-09 06:52:46
w_000719,mem_000719,AT,sdd,paid_social,active,2025-05-17 11:39:57
w_000720,mem_000720,IT,sdd,referral,active,2025-07-17 06:26:02
w_000721,mem_000721,DE,sdd,organic,active,2025-11-04 17:59:30
